index,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,cluster,distance
161232,0.5760000000000001,['Brent Faiyaz'],0.655,183022,0.17800000000000002,1,7dQeS4ErW1iWvnKdrtKwKr,5.36e-05,1,0.09699999999999999,-12.522,1,Around Me,64,10/19/2018,0.0635,75.003,0.127,2018,0,7.498138997167356
169412,0.988,['Johannes Bornlöf'],0.5329999999999999,152747,0.0842,0,4JX3QGip45EV6Ne0uvV9NK,0.91,8,0.111,-17.49,1,Reminiscence,65,6/17/2016,0.0494,61.773,0.19699999999999998,2016,0,7.5166829563328665
24138,0.9179999999999999,['Sleepy Hallow'],0.8320000000000001,117033,0.3,1,2K7b2hTAXej5y014uvwUA6,5.920000000000001e-05,4,0.115,-8.982000000000001,0,Anxiety Freestyle,56,6/5/2020,0.733,73.995,0.535,2020,0,7.535069460031383
169870,0.0344,['Brantley Gilbert'],0.308,178419,0.616,0,2AqbOAAgaNRygNIJYcM69I,4.01e-06,8,0.102,-6.947,1,Hard Days,61,6/5/2020,0.0363,72.273,0.41,2020,0,7.54669543397598
55208,0.319,['Housefires'],0.494,426715,0.522,0,7g6LwD8T8nYuuDj6l62nSL,0.0,2,0.67,-6.723,1,Yes and Amen,55,8/12/2016,0.0291,72.009,0.188,2016,0,7.547409055830018
77741,0.0558,['Matt Maeson'],0.6679999999999999,180320,0.491,0,1lLGOHbOgsrJ2tFQYKNK44,0.0,0,0.15,-8.997,0,Me and My Friends Are Lonely,58,3/31/2017,0.111,74.028,0.49,2017,0,7.557951074598526
135187,0.316,"['Mounika.', 'Cavetown']",0.8240000000000001,127138,0.29600000000000004,0,3DYZKxjG8SZrWpVcoUilqQ,0.0115,10,0.0742,-13.56,1,Cut My Hair,67,6/24/2017,0.138,75.008,0.287,2017,0,7.562369155960641
135452,0.496,"['S1mba', 'DTG']",0.613,167917,0.624,1,4slSrbTK1sNK4I1mDYEthf,0.0,11,0.28300000000000003,-6.66,0,Rover (feat. DTG),86,3/4/2020,0.20600000000000002,62.948,0.804,2020,0,7.641581368147895
169495,0.0973,"['Young Dolph', 'T.I.']",0.483,227225,0.574,1,23nOXuK95DPOiO62Ixgzza,0.0,10,0.057999999999999996,-5.16,0,Foreva,55,8/26/2016,0.469,66.773,0.45399999999999996,2016,0,7.663987284437848
126012,0.867,['SadBoyProlific'],0.7929999999999999,89652,0.441,1,1A43TfohQt3H6K5zg28ExD,0.0,2,0.111,-10.297,0,Dead and Cold,71,11/10/2018,0.579,74.74600000000001,0.753,2018,0,7.678404574260532
70543,0.284,"['Free Nationals', 'Daniel Caesar', 'Unknown Mortal Orchestra']",0.552,277046,0.741,1,0cciBj4236w1xByzZvn92D,8.2e-05,11,0.33399999999999996,-5.419,0,Beauty & Essex,62,12/13/2019,0.0542,69.709,0.718,2019,0,7.690553951083694
97439,0.0312,"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",0.8220000000000001,210200,0.502,1,6H0AwSQ20mo62jGlPGB8S6,0.0008869999999999999,7,0.114,-7.38,1,It's A Vibe,74,6/16/2017,0.14800000000000002,73.003,0.525,2017,0,7.722183175956393
125768,0.281,['Twenty One Pilots'],0.652,236827,0.295,0,19W5OTEcQI3ZoRW1HERMyy,1.0300000000000001e-05,2,0.0809,-11.045,1,Cancer,67,9/14/2016,0.0477,75.065,0.196,2016,0,7.756469365556599
8070,0.0519,['Fivio Foreign'],0.5379999999999999,235009,0.6779999999999999,1,2n5tZGBgPZ4qeQH7UcTJgN,0.0,2,0.11900000000000001,-5.611000000000001,1,Wetty,67,3/27/2020,0.381,70.444,0.524,2020,0,7.762687383633647
87696,0.42200000000000004,"['Daniel Caesar', 'Kali Uchis']",0.6579999999999999,278180,0.294,0,7zFXmv6vqI4qOt4yGf3jYZ,5.2000000000000004e-05,4,0.0749,-8.533,0,Get You (feat. Kali Uchis),77,8/25/2017,0.0321,74.038,0.358,2017,0,7.771928851437647
135071,0.426,"['Daniel Caesar', 'Kali Uchis']",0.659,277297,0.295,0,6N3qHjcwly8ZuhE4bPYJAX,6.95e-05,11,0.0795,-8.527999999999999,0,Get You (feat. Kali Uchis),63,10/21/2016,0.0322,74.03699999999999,0.36,2016,0,7.773654708791104
55618,0.307,['Terrian'],0.35600000000000004,235185,0.462,0,6ezWbOb22Pih3yFT0DTyUD,3.4899999999999995e-05,1,0.217,-8.317,0,Let Love Lead,64,2/14/2020,0.0337,73.889,0.18899999999999997,2020,0,7.777410992898852
39920,0.708,"['Daniel Caesar', 'Syd']",0.395,226116,0.409,1,3E895HtTn6lB40SA0l9EkL,1.62e-05,6,0.0982,-8.58,1,Take Me Away (feat. Syd),60,8/25/2017,0.055999999999999994,74.08800000000001,0.193,2017,0,7.779751047095626
77619,0.593,"['Yung Bae', 'atlas']",0.575,133146,0.863,0,0IIXLBW4SnmgN0XfC2n2ZG,0.0,7,0.29100000000000004,-8.552,1,Holding Your Hand,53,10/28/2016,0.297,74.035,0.521,2016,0,7.784972061993858
116442,0.302,['Bishop Briggs'],0.733,216133,0.47700000000000004,0,3mRLHiSHYtC8Hk7bzZdUs1,2.97e-06,2,0.0579,-6.737,0,River,76,4/20/2018,0.0687,62.507,0.545,2018,0,7.839662213636835
39914,0.35100000000000003,['half•alive'],0.5920000000000001,199056,0.728,0,0zms6rKU9lh6BbIrp1gDcZ,1.0300000000000001e-05,7,0.45899999999999996,-6.3420000000000005,0,Aawake At Night,61,4/24/2017,0.205,62.966,0.395,2017,0,7.881620582013456
169699,0.299,"['A$AP Rocky', 'Moby', 'T.I.', 'Kid Cudi']",0.322,315773,0.754,1,3oHkMCVJyOcjg5FhfLc2Rq,0.0,10,0.136,-6.416,0,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",65,5/25/2018,0.275,62.839,0.392,2018,0,7.897650866303541
31969,0.447,['Kiana Ledé'],0.789,181267,0.435,1,0TYhf0MgEj4YJaKwo5c4Km,0.0,1,0.135,-7.042000000000001,0,Wicked Games,63,7/13/2018,0.0599,72.973,0.456,2018,0,7.903914231317603
116408,0.495,['TEMPOREX'],0.546,180846,0.669,0,5H2WmzaijYOGTHeHdM3w9P,0.735,2,0.25,-10.806,1,Nice Boys,68,1/11/2017,0.10300000000000001,75.14399999999999,0.337,2017,0,7.9231196479685195
23778,0.505,['Lewis Del Mar'],0.62,238400,0.515,1,3TTVgqpcMhzeymFY0OJ4Ia,6.500000000000001e-05,4,0.10300000000000001,-8.174,0,Wave(s),59,1/15/2016,0.172,73.997,0.375,2016,0,7.938438584765896
116704,0.875,['Brent Faiyaz'],0.679,236704,0.281,1,2CzUlaKN1mvb0szagSR3ux,0.00305,3,0.215,-15.505,0,Fuck The World (Summer in London),73,2/7/2020,0.203,74.997,0.233,2020,0,7.985335493454543
152559,0.49200000000000005,['Walker Hayes'],0.657,180600,0.625,0,6tn2Atd1S4DVoQnls5x4SR,0.0,4,0.155,-8.097000000000001,1,Shut Up Kenny,62,12/8/2017,0.0527,73.999,0.504,2017,0,7.992783230891781
144218,0.34,['We The Kingdom'],0.469,242227,0.5660000000000001,0,1xI9KSGNJB2eka8FMvovvi,0.0,7,0.203,-6.966,1,Holy Water,66,9/13/2019,0.0357,73.047,0.292,2019,0,8.012623351688568
135339,0.507,['Lil Peep'],0.622,217000,0.34700000000000003,1,08AJ0xQv5LRZsvXf1Jkr2y,0.00421,8,0.0841,-13.292,1,Gym Class,72,4/11/2019,0.0649,75.512,0.0757,2019,0,8.02486473225717
70313,0.109,['Deep Rain Sampling'],0.15,243864,0.973,0,5fDLBww6T5FfBl5QlvvnTf,0.9740000000000001,1,0.8109999999999999,-18.407,1,Water Sounds Rain,60,4/12/2017,0.0784,72.983,0.0237,2017,0,8.046198672418237
70560,0.778,['Smith/Hill'],0.275,175800,0.201,0,6WvrWe1fnO2ntO1hjL8m8b,0.927,11,0.11199999999999999,-20.327,1,Onehundredfive,61,9/3/2019,0.0447,70.005,0.0382,2019,0,8.05423061788182
31854,0.49200000000000005,['Seckond Chaynce'],0.63,234867,0.441,0,5DHHbWpMMfNQsJ5CpJKD4i,0.0,1,0.11900000000000001,-9.829,0,Head Over Heels,57,5/18/2017,0.0355,60.011,0.505,2017,0,8.05917188401048
77636,0.305,['Tekno'],0.5529999999999999,242893,0.5529999999999999,0,3ddd0nUY2jZtPYzg0r0wTb,0.0581,6,0.0715,-6.818,0,Pana,61,12/20/2016,0.305,72.949,0.664,2016,0,8.072653381325432
97470,0.491,['Kesha'],0.5760000000000001,230267,0.39,0,0jdny0dhgjUwoIp5GkqEaA,0.0,10,0.111,-7.202000000000001,1,Praying,74,8/11/2017,0.0297,73.433,0.319,2017,0,8.10934473160594
7777,0.726,"['Austyn Johnson', 'Cameron Seely', 'Hugh Jackman']",0.253,60453,0.139,0,66y7x28jXOPrcmu3D5Zjh6,5.01e-05,6,0.26899999999999996,-17.067,1,A Million Dreams (Reprise),66,12/8/2017,0.0414,74.369,0.102,2017,0,8.12250737721819
87612,0.0307,['6LACK'],0.41700000000000004,246773,0.58,1,4AtZRwSR8BOTTQg5ihSggt,1.45e-06,9,0.179,-4.574,1,PRBLMS,73,11/18/2016,0.207,68.58,0.139,2016,0,8.272312282245975
107116,0.231,['Kiana Ledé'],0.763,222387,0.537,0,47cQCF21TczFSmGfpd7c07,0.0,9,0.109,-7.018,0,EX,72,7/13/2018,0.24600000000000002,73.51,0.426,2018,0,8.315527007112959
55547,0.326,"['Kiana Ledé', 'Lil Baby']",0.775,196133,0.537,1,4LfoYkTuIPgJ2RlNkN5P5C,0.0,0,0.0792,-6.978,1,EX - Remix,63,3/8/2019,0.141,73.484,0.40299999999999997,2019,0,8.315971282178943
161266,0.54,['Noah Schnacky'],0.504,216993,0.47200000000000003,0,1p61zyWNtBhbbAFzg4HUiq,0.0,9,0.306,-6.925,1,Hello Beautiful,64,1/27/2018,0.0404,73.521,0.313,2018,0,8.36640849624407
135305,0.976,['XXXTENTACION'],0.35600000000000004,99658,0.14300000000000002,0,16x9bQHw8TBNaGDyULvwad,1.89e-05,9,0.111,-15.148,1,before I close my eyes,70,3/16/2018,0.0388,75.52199999999999,0.33399999999999996,2018,0,8.373610353543027
70237,0.644,['dodie'],0.518,267300,0.276,1,7a9udNo0GU97xnMAkjLdmE,0.136,2,0.35600000000000004,-15.953,1,Sick of Losing Soulmates,57,11/18/2016,0.038,75.263,0.10800000000000001,2016,0,8.400337900705244
135211,0.168,['Decidic FX'],0.061,279650,0.997,0,5izkpKVqd3GcRkYFBm9WOn,0.988,10,0.905,-20.579,1,Breeze Rain,68,5/5/2017,0.0747,70.067,0.00271,2017,0,8.422005835911355
23891,0.34,['Hobo Johnson'],0.556,202285,0.69,1,0J8oh5MAMyUPRIgflnjwmB,0.0,7,0.0976,-6.499,1,Romeo & Juliet,59,11/7/2017,0.754,61.93899999999999,0.642,2017,0,8.427710965975587
16117,0.7879999999999999,['Lana Del Rey'],0.545,247150,0.26,1,6OG05bPAwUuV3OMvy2Vy1P,0.00099,9,0.105,-12.668,1,Mariners Apartment Complex,70,8/30/2019,0.0289,75.962,0.185,2019,0,8.449548582807543
77829,0.927,['potsu'],0.563,172800,0.3,0,5Mn3siu0XehRb9kTEPqotX,0.655,11,0.23399999999999999,-16.664,0,just friends,61,7/17/2018,0.0512,74.971,0.38,2018,0,8.461638651941183
106895,0.519,"['Hoodie Allen', 'blackbear', 'Kyle']",0.61,214413,0.6409999999999999,1,7HytU9V8vMCUayply0lYBq,0.0,9,0.902,-4.352,0,Champagne and Pools (feat. Blackbear & Kyle),65,1/22/2016,0.268,67.413,0.852,2016,0,8.464088610478095
135119,0.748,['Taylor Ray Holbrook'],0.517,200417,0.446,0,3BGNdJigkDQsuz5zJuz1SD,0.0,5,0.0914,-5.343999999999999,1,Tie Me Down,59,1/15/2016,0.0324,71.633,0.532,2016,0,8.469008745185292
125822,0.0469,['Weather Factory'],0.142,150444,0.91,0,5lyslBBFXOiu2uB0sEdLSa,0.9570000000000001,5,0.509,-20.77,0,Forest Thunderstorm,69,1/9/2017,0.115,65.291,0.0135,2017,0,8.473614801017629
15762,0.102,['DEAN FUJIOKA'],0.397,190045,0.6679999999999999,0,3QjIdDDKoZRyfWDKZC4Ayb,0.0,9,0.0744,-4.292,1,History Maker,62,10/7/2016,0.0855,67.012,0.456,2016,0,8.499131453038308
39978,0.93,['Juice WRLD'],0.5579999999999999,74866,0.384,1,7LoWAhcGbxSkT6trTqXQR6,6.790000000000001e-05,6,0.604,-13.644,0,Intro,61,12/10/2018,0.14300000000000002,75.956,0.8290000000000001,2018,0,8.536651226472028
31962,0.301,"['Kudasaibeats', 'Biskwiq']",0.733,194220,0.547,0,4IGgG3xT8XL64Mf2P69F9d,0.005370000000000001,8,0.38299999999999995,-5.4639999999999995,1,The Girl I Haven't Met (Biskwiq Flip),63,5/6/2018,0.203,71.976,0.295,2018,0,8.556722832383024
97571,0.183,"['Khalid', '6LACK', 'Ty Dolla $ign']",0.652,263014,0.6779999999999999,1,6Hgh47WXVKtXN5zGOu0hjI,3.26e-05,2,0.106,-6.183,1,OTW,76,4/20/2018,0.0541,72.98899999999999,0.28,2018,0,8.568824016978153
135409,0.0343,['Esteban Gabriel'],0.61,119333,0.748,1,0SLnqaBaYLFH3ncId7ClCU,0.0,5,0.0621,-4.232,1,Tirando la H,69,11/13/2019,0.127,68.398,0.741,2019,0,8.61245409079346
55433,0.415,['Nao'],0.452,209467,0.317,0,48WTGGIeSFD5ZMF51Rm4Y9,1.4999999999999999e-05,9,0.184,-9.402999999999999,0,Another Lifetime,63,10/26/2018,0.0478,59.56100000000001,0.272,2018,0,8.631912775022695
87703,0.0251,['Dustin Lynch'],0.5539999999999999,205733,0.743,0,2YMhrXQYKkm4kXLcXKKd5z,0.0,9,0.359,-6.016,1,Small Town Boy,73,9/8/2017,0.0287,72.997,0.6729999999999999,2017,0,8.73645251724205
78054,0.0114,['Gus Dapperton'],0.599,268765,0.45799999999999996,0,2imAA5ofcn4dCRVNjKyEq3,0.00464,10,0.0996,-4.3660000000000005,0,First Aid,62,4/22/2020,0.0266,69.971,0.35200000000000004,2020,0,8.759380761288151
126096,0.007390000000000001,['Brain Timbre'],0.11599999999999999,152811,0.8240000000000001,0,6XOdosD9300UayFoY52NJE,0.937,5,0.7859999999999999,-20.194000000000003,1,Open Window Thunder Sounds,72,10/7/2019,0.0697,71.95,0.0358,2019,0,8.824905738767129
135045,0.716,['dodie'],0.478,267360,0.24100000000000002,0,4hjbxjZpJ8H6qRCzDOGI0M,0.21600000000000003,2,0.354,-17.122,1,Sick of Losing Soulmates,64,10/14/2016,0.0386,75.285,0.11,2016,0,8.934347734783152
144101,0.177,['James Bay'],0.5589999999999999,181360,0.473,0,16XiTUC2rQvb5lmtOm3FYY,1.5e-06,0,0.10800000000000001,-4.147,1,Us,74,5/18/2018,0.0364,69.973,0.341,2018,0,8.956187611085547
62862,0.0916,['Travis Scott'],0.767,216875,0.584,0,3P016R4J4PD1fQMw9FCVsY,0.0,1,0.054000000000000006,-5.678,0,wonderful,53,9/15/2016,0.105,72.971,0.5529999999999999,2016,0,8.962979815107529
15934,0.995,['Elisa Mosel'],0.562,188473,0.0206,0,61FnfOx61kMlzmVfbl5Jtx,0.93,9,0.10800000000000001,-19.857,1,Fields Of Gold,65,10/26/2017,0.0426,72.953,0.207,2017,0,9.019110780228
40220,0.541,['Lil Uzi Vert'],0.7020000000000001,212821,0.768,1,0Ysvyr0E0v0ufJya13gYwJ,0.0,0,0.105,-4.055,1,Chrome Heart Tags,62,3/13/2020,0.0669,70.056,0.574,2020,0,9.068156735303212
152865,0.541,['Lil Uzi Vert'],0.7020000000000001,212821,0.768,1,46mT9NR7N9Zf5MolcrBgE3,0.0,0,0.105,-4.055,1,Chrome Heart Tags,67,3/6/2020,0.0669,70.056,0.574,2020,0,9.068156735303212
63113,0.948,['Rosa Cania'],0.22399999999999998,240917,0.0832,0,1SZWIusKczJ8vloqRTAgsz,0.9209999999999999,2,0.0922,-21.754,1,Symbols,61,10/25/2019,0.0618,68.221,0.10800000000000001,2019,0,9.107257416809135
135297,0.18600000000000003,['Bea Miller'],0.573,185547,0.441,0,6E37j4b44JGpdk297urpKM,0.0,6,0.61,-5.7989999999999995,0,like that,72,2/23/2018,0.0758,61.657,0.389,2018,0,9.115892318694046
126068,0.37799999999999995,['Ariana Grande'],0.7290000000000001,212267,0.475,1,39LmTF9RgyakzSYX8txrow,0.0,8,0.12,-4.985,1,imagine,74,2/8/2019,0.0364,62.52,0.371,2019,0,9.231968031033526
143968,0.9420000000000001,['Sufjan Stevens'],0.252,247808,0.314,0,5c9qm0bMYawSyRNUTmUMs5,0.6759999999999999,5,0.0892,-18.197,0,Visions of Gideon,61,11/3/2017,0.0407,75.056,0.2,2017,0,9.345842582454772
152483,0.391,['Tash Sultana'],0.35200000000000004,341000,0.414,0,1HTqgP13dorct3BltLaB0l,0.00831,4,0.185,-6.6,0,Notion,58,12/19/2016,0.0254,60.042,0.0688,2016,0,9.678392682776675
24115,0.26899999999999996,"['DJ Khaled', 'Travis Scott', 'Post Malone']",0.36200000000000004,206499,0.7140000000000001,0,0b6UoVjUzFyZNpHI0aAhKt,0.0,9,0.21,-3.07,0,Celebrate (feat. Travis Scott & Post Malone),68,5/17/2019,0.0835,67.4,0.309,2019,0,9.690705405491647
161239,0.5579999999999999,['Maroon 5'],0.611,215230,0.462,0,6OEHjJJvdkk1Ln0p0AZdyz,1.01e-06,0,0.131,-7.053999999999999,1,Girls Like You,64,6/15/2018,0.0646,59.635,0.377,2018,0,9.71809536922277
143830,0.015,['Travis Scott'],0.423,313909,0.536,1,6wwruKU956ldDyz55DZTt1,0.0,7,0.095,-3.8,1,first take,63,9/16/2016,0.16,71.313,0.0895,2016,0,9.743832914003862
31749,0.948,"['Mac Miller', 'Bilal']",0.465,256427,0.225,1,1OubIZ0ARYCUq5kceYUQiO,0.00155,4,0.18,-12.637,0,Congratulations (feat. Bilal),58,9/16/2016,0.0455,57.75,0.207,2016,0,9.766104103378435
24082,0.0671,['Kanye West'],0.41,136351,0.8859999999999999,0,2SasoXZyv82yYgHiVOvxQn,0.0,9,0.461,-4.413,0,On God,66,10/25/2019,0.155,72.577,0.39299999999999996,2019,0,9.796640353510226
62962,0.174,['Noah Cyrus'],0.659,192732,0.589,1,5R4HqXCZ6uTjxxnGdLt2S6,0.0,8,0.095,-4.004,1,Stay Together,60,4/14/2017,0.0541,72.015,0.33899999999999997,2017,0,9.847161593882014
161309,0.65,"['Sista_Prod', 'Subvrbs']",0.736,154550,0.27899999999999997,0,2RrZbxdl9nuFMCrO71tXTG,0.000312,9,0.24600000000000002,-16.926,0,Eyes Blue Like The Atlantic,67,4/25/2019,0.903,76.431,0.47600000000000003,2019,0,9.901561507249694
63177,0.879,"['Flovry', 'tender spring']",0.6659999999999999,151731,0.19699999999999998,0,6Fv9r2ov4aWPArkb5cKIZR,0.8809999999999999,4,0.109,-15.365,1,Backpack City,65,11/26/2019,0.0692,77.079,0.12,2019,0,9.962174391970096
40185,0.996,['Miles Patrick'],0.627,92239,0.11,0,7vR65Iy5mH6cD3vWJBnzzA,0.953,8,0.12300000000000001,-19.809,1,Brahms Lullaby,69,2/7/2020,0.0566,74.434,0.695,2020,0,9.96295068621866
63144,0.95,['Sleep Lab'],0.191,155943,0.122,0,19SLzhOkxgb3nns5m2qp93,0.889,0,0.0961,-22.429000000000002,0,Calibration of the Mind,67,11/26/2019,0.0458,65.449,0.0335,2019,0,9.964940581660537
70629,0.965,['Robert Farrugia'],0.233,352015,0.22399999999999998,0,7vELAwkC04g6YjGtgZi3gq,0.9,4,0.0886,-20.733,1,Segments,63,1/20/2020,0.0412,61.652,0.0592,2020,0,9.966736722018148
47967,0.963,['Yonder Dale'],0.142,162625,0.0412,0,63yQS5uf762DJHLssPlrNw,0.813,8,0.129,-22.866,1,Tidal Flow,68,11/8/2019,0.0466,67.3,0.0369,2019,0,10.183514964197038
169486,0.33,['OneRepublic'],0.359,194520,0.713,0,05sCp83gcMm1iecYydKJS3,0.0,5,0.324,-4.526,1,Let's Hurt Tonight,65,12/2/2016,0.0366,61.519,0.272,2016,0,10.1872035714432
31794,0.9740000000000001,['Karin Borg'],0.287,139839,0.0198,0,5bP9JMP7HKh1G3sJtTymgT,0.9420000000000001,6,0.1,-22.851,0,Kebnekajse,60,10/18/2016,0.0393,65.741,0.069,2016,0,10.325837643311315
70532,0.914,['Voyager'],0.114,313846,0.0945,0,2lcjHKGA7xzvlSopMtIOqm,0.966,5,0.374,-22.655,1,Storrold's Point,61,5/13/2019,0.0423,70.307,0.0314,2019,0,10.371960623046396
15927,0.87,['Chris Stapleton'],0.611,216013,0.198,0,1XXl9pl7ObojHbyJetY75n,0.00043200000000000004,5,0.109,-16.525,1,A Simple Song,60,12/1/2017,0.0285,77.301,0.41200000000000003,2017,0,10.50118972002358
39825,0.612,['EDEN'],0.261,274668,0.524,0,6REPF37KwcWMqyk6XCuB7p,2.11e-06,2,0.0923,-6.697,1,Circles,59,8/19/2016,0.0437,58.883,0.11900000000000001,2016,0,10.53964328355241
47811,0.79,['Ebb & Flod'],0.12,192793,0.0436,0,5ASmAe7WcZaLVx6KcCqhW0,0.889,4,0.11199999999999999,-22.044,1,Threads,66,11/30/2018,0.0383,72.339,0.0361,2018,0,10.539764105331056
7938,0.439,['Plested'],0.451,190619,0.452,0,1FDV80LC5JnTDAEjPDovER,0.0,1,0.478,-9.363,0,Worthy Of You,66,12/6/2018,0.0574,57.523,0.386,2018,0,10.56096731961732
126188,0.0301,['Pop Smoke'],0.772,135747,0.878,1,57BGVV6wcyhbn3hsjlqEZB,2.18e-06,2,0.251,-4.22,1,Element,73,2/7/2020,0.324,61.31100000000001,0.305,2020,0,10.583830658815453
32139,0.0283,['Pop Smoke'],0.772,135747,0.879,1,2TRu7dMps7cVKOyazkj9Fb,2.25e-06,2,0.256,-4.22,1,Element,67,2/12/2020,0.34,61.309,0.309,2020,0,10.585765153942944
152580,0.0234,['MISSIO'],0.43200000000000005,212093,0.5579999999999999,1,3nH3Gtm9GQVfiaYDr4AXji,0.00035800000000000003,11,0.0924,-6.843,1,Everybody Gets High,65,5/19/2017,0.28600000000000003,58.748000000000005,0.46,2017,0,10.599737800531154
77882,0.983,['Skye Baird'],0.17,168000,0.0929,0,2YAyMEoG27O7q9aTW0lmvy,0.98,7,0.0745,-23.198,1,Floating,60,8/16/2019,0.0455,70.29899999999999,0.0511,2019,0,10.886301085585723
78030,0.995,['Olivier Mournier'],0.258,129369,0.0356,0,54UQ3Jzm53YkAHpj3BGOQa,0.904,8,0.109,-23.568,1,Pour tous les cœurs du monde,66,1/17/2020,0.0408,68.714,0.282,2020,0,10.950091976144538
39856,0.991,['Aaron Lansing'],0.397,158066,0.0315,0,1JoAjYaI3zvhXVx41HH7Fc,0.9259999999999999,7,0.0925,-22.308000000000003,0,Naive Spin,64,10/20/2017,0.0392,72.833,0.18,2017,0,11.000068670968604
47887,0.971,['S.A. Karl'],0.127,216097,0.0815,0,2BNIB51vC5Xf4s14N57VTH,0.956,9,0.105,-21.016,1,Wren,64,8/9/2019,0.0401,75.115,0.0535,2019,0,11.2968601742265
152686,0.45399999999999996,['Omar Apollo'],0.782,127273,0.494,0,2NCBjlH7FHEG7hXcnvUaWA,6.31e-05,0,0.134,-1.4580000000000002,1,Ugotme,65,5/30/2018,0.0339,65.832,0.401,2018,0,11.410235288336768
135174,0.11199999999999999,['Tranquility Spree'],0.135,220742,0.9990000000000001,0,53QeelegqpAqMah5XNh5ef,0.997,2,0.813,-18.009,1,Perfect Rain,68,5/5/2017,0.0485,77.501,1e-05,2017,0,11.41576475958247
135362,0.8370000000000001,['Billie Eilish'],0.153,119410,0.138,0,3LgWsmilsrWXiPYQFRD0T7,0.55,6,0.254,-21.877,0,goodbye,74,3/29/2019,0.0503,74.318,0.0503,2019,0,11.423289622784887
77805,0.9940000000000001,['Mark Souzek'],0.345,105177,0.113,0,57YVVhWcChlS42r0EmA9aT,0.9009999999999999,5,0.165,-24.203000000000003,1,Les Etudes,63,9/24/2018,0.048,68.528,0.321,2018,0,11.557918415355987
144243,0.469,"['Freddie Gibbs', 'The Alchemist', 'Tyler, The Creator']",0.406,282560,0.524,1,5OkYfk72CNL8XLqa3gp9q7,3.95e-06,5,0.11699999999999999,-11.071,1,"Something to Rap About (feat. Tyler, The Creator)",70,5/29/2020,0.255,56.04600000000001,0.41200000000000003,2020,0,11.599686452798457
47910,0.986,['Steve Mokwebe'],0.326,130192,0.00891,0,6RMjZgsE9IcQZqubTzLtDs,0.934,0,0.111,-24.103,1,It Ends with Us,66,1/2/2019,0.0518,69.79,0.299,2019,0,11.64305449073073
143888,0.9940000000000001,['Cellophane Roses'],0.522,109545,0.00251,0,2dv7Jf570NkaWlW7NcsYTa,0.96,9,0.0891,-23.464000000000002,1,Friendship Before Love,65,12/4/2016,0.11199999999999999,72.002,0.732,2016,0,11.692475115907877
39738,0.986,['Sigimund'],0.331,130033,0.0542,0,5frrMKfRVby9maqYjlBpDB,0.94,7,0.113,-23.525,0,Emptiness,60,7/31/2016,0.0503,71.943,0.0761,2016,0,11.71154981486331
70497,0.9420000000000001,"['Deep Sleep Music Collective', 'Deep Sleep Music Experience', 'Relaxing Spa Music']",0.0687,337500,0.0688,0,3JEY9Vl3Ti02UWy0e60oIE,0.948,11,0.11199999999999999,-21.230999999999998,1,Sleep Music With White Noise,60,7/16/2019,0.0365,75.598,0.0325,2019,0,11.783343768049239
47875,0.927,['Gavin Luke'],0.161,158575,0.10300000000000001,0,3AwLPoRTS7GNMTEb6UjAbw,0.946,1,0.10300000000000001,-21.268,1,The Gift,65,8/10/2018,0.0408,75.65899999999999,0.11,2018,0,11.846766516903454
47664,0.987,['Ari Naman'],0.401,96833,0.006409999999999999,0,230wJHD5YU7cSDWjyWWcoD,0.904,5,0.106,-24.555999999999997,0,Becoming Aware,60,11/2/2016,0.0459,69.241,0.303,2016,0,11.99103654752686
39868,0.629,"['Big Sean', 'Eminem']",0.48200000000000004,325840,0.7809999999999999,1,1MksGqIztTT6M9R1ErKVs8,2.87e-06,11,0.413,-5.334,1,No Favors,60,2/3/2017,0.41100000000000003,57.967,0.336,2017,0,12.099617795781638
70325,0.993,['Heinz Goldblatt'],0.335,119000,0.17,0,5ih49fmvqPDV9Hq7IRzf7U,0.955,10,0.12,-20.236,1,Traveling,62,6/21/2017,0.0517,77.194,0.0781,2017,0,12.290750145374567
70360,0.65,['Flughand'],0.496,140140,0.10099999999999999,0,3PXFeaY00P1xAFCTnxZwiD,0.684,6,0.105,-22.118000000000002,1,Peninsula,58,9/8/2017,0.292,59.551,0.62,2017,0,12.341330186249174
63152,0.982,['Zen Gaya'],0.155,204448,0.0276,0,199TOFLcLwoW2knx6OTC0l,0.9109999999999999,11,0.0973,-24.866,1,Lost in the Clouds,66,3/25/2019,0.0424,69.694,0.122,2019,0,12.373660511183624
55513,0.992,['Tejal Yann'],0.157,271285,0.151,0,211l6gKeErP58kN2gvzuQZ,0.9690000000000001,4,0.17,-24.236,1,Cosmos,64,4/30/2019,0.0424,62.781000000000006,0.0379,2019,0,12.4871399746309
77825,0.991,['Floriscope'],0.426,157980,0.0285,0,4EQeE98JeOcxg9YI5k8WV1,0.938,11,0.0913,-23.47,1,Petals,64,12/18/2018,0.0379,73.84899999999999,0.312,2018,0,12.509469685643142
40232,0.996,['Adelmar Borrego'],0.44299999999999995,100562,0.0248,0,147gCksvDRmjG1pO51ZCcf,0.9670000000000001,11,0.12,-25.351,1,"Twinkle, Twinkle, Little Star",69,1/31/2020,0.0622,68.123,0.52,2020,0,12.681187657156759
