artists,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Thomas Faragher,0.0158,0.6900000000000001,0.474,0.00013397,0.06345,-17.1015,0.0393,141.316,0.894
Thomas Hallsten Paine,0.866,0.312,0.175,0.0,0.366,-14.145,0.0347,117.609,0.233
Thomas Hastings,0.989,0.087,0.12,0.0702,0.102,-20.649,0.0353,78.62100000000002,0.114
Thomas Hemsley,0.931,0.276,0.129,3.55e-05,0.27,-19.957,0.0658,80.19800000000002,0.245
Thomas Koschat,0.989,0.16,0.12,0.000668,0.18,-24.726,0.0339,97.761,0.262
Thomas Moore,0.9686666666666666,0.26233333333333336,0.195,4.303666666666666e-05,0.397,-13.681333333333335,0.04666666666666667,84.541,0.16483333333333333
Thomas Morley,0.99,0.596,0.114,0.00105,0.068,-21.83,0.398,107.545,0.5
Thomas Newman,0.832695652173913,0.21773478260869567,0.09770804347826093,0.8846739130434778,0.12163260869565218,-24.96165217391304,0.04022608695652174,92.02817391304347,0.06746304347826089
Thomas Reid,0.51,0.737,0.241,0.00572,0.108,-16.034000000000002,0.0882,100.0,0.345
Thomas Rhett,0.08022611428571434,0.5804714285714284,0.7004285714285713,1.754457142857143e-05,0.1302814285714286,-5.813971428571431,0.038405714285714286,117.84765714285713,0.6077285714285714
Thomas Sanders,0.951,0.617,0.39,5.82e-06,0.128,-8.681000000000001,0.062,141.953,0.381
Thomas Scherman,0.991,0.327,0.161,0.944,0.105,-18.166,0.0331,103.236,0.0718
Thomas Schippers,0.9433333333333334,0.20333333333333334,0.14095833333333332,0.5501756291666667,0.16930833333333334,-19.60075,0.04445833333333333,103.67375,0.061025
Thomas Tallis,0.993,0.0876,0.205,0.145,0.105,-22.13300000000001,0.0485,63.989,0.0699
Thomas Wayne,0.991,0.215,0.142,0.018000000000000002,0.14,-14.35,0.0285,73.84,0.158
Thomas Z. Shepard,0.9666666666666668,0.2486666666666667,0.3626666666666667,0.0016233666666666663,0.12293333333333335,-10.297333333333334,0.03696666666666667,78.23133333333334,0.2813333333333334
Thomasine Robinson,0.995,0.279,0.0579,0.963,0.113,-28.197,0.0496,71.138,0.35700000000000004
Thompson Square,0.13360000000000002,0.5366666666666666,0.6766666666666667,3.2533333333333324e-06,0.19023333333333334,-4.066333333333334,0.0275,125.27366666666666,0.4686666666666666
Thompson Twins,0.2657588235294118,0.7413529411764703,0.6805882352941177,0.003908816470588236,0.20439411764705884,-10.667647058823533,0.037411764705882346,112.087,0.7523529411764709
Thornton Lofthouse,0.7549999999999999,0.3533333333333333,0.2356666666666667,0.34400000000000003,0.16633333333333333,-19.884666666666668,0.04636666666666667,99.32599999999998,0.4663333333333333
Thoroughly Modern Millie Ensemble,0.727,0.456,0.4370000000000001,1.6e-06,0.46,-9.599,0.258,200.316,0.7659999999999999
Thousand Foot Krutch,0.0037086249999999992,0.5464999999999999,0.8271250000000001,5.949125000000003e-05,0.15875000000000006,-4.608375,0.06772499999999998,133.97293749999994,0.5721250000000003
Threat,0.0345,0.703,0.731,1.27e-06,0.31,-7.897,0.268,84.67399999999998,0.815
Three 6 Mafia,0.1075682696629214,0.8104606741573029,0.7555056179775282,0.006114628202247193,0.2311258426966293,-5.261146067415728,0.1995404494382023,138.69201123595502,0.6200786516853932
Three Belles,0.747,0.758,0.718,0.0,0.457,-5.579,0.0645,105.585,0.795
Three Bells,0.747,0.758,0.718,0.0,0.457,-5.579,0.0645,105.585,0.795
Three Days Grace,0.01697735140350878,0.4492280701754388,0.8339824561403506,9.369122807017544e-06,0.18771929824561406,-4.671333333333333,0.04585614035087719,136.32121052631578,0.3937561403508774
Three Dog Night,0.3056210289855075,0.4889565217391302,0.5567101449275362,0.03373241623188406,0.20132028985507244,-12.748434782608696,0.04222173913043478,112.06786956521744,0.6346666666666667
Three Legged Fox,0.09710000000000002,0.7104999999999999,0.6005,4.1095e-05,0.09305,-7.595499999999999,0.0411,115.8795,0.7415
Three Plus,0.17057999999999995,0.7102000000000002,0.5392000000000001,7.024599999999999e-05,0.13846000000000006,-8.852200000000002,0.040140000000000016,125.184,0.7744
Three Times Dope,0.04505,0.8865,0.6859999999999999,0.000411,0.16110000000000002,-12.642499999999998,0.233,101.4005,0.6435
"Three male Ibo drummers, ogan player",0.87,0.443,0.993,0.8340000000000001,0.319,-14.66,0.0391,132.546,0.588
Three male Vodoun drummers,0.87,0.389,0.905,0.763,0.0907,-13.797,0.0415,163.90400000000002,0.8809999999999999
Three male drummers,0.992,0.643,0.27,0.908,0.112,-25.753,0.0448,130.721,0.672
"Three reed-instrument players, drummer, cymbals",0.969,0.336,0.375,0.92,0.205,-15.439,0.0494,100.059,0.631
Thrice,0.007821032,0.4464,0.9299,0.120333792,0.16731,-3.989099999999999,0.09202000000000002,152.96920000000006,0.3093
Thriving Ivory,0.267,0.441,0.8,0.0,0.101,-3.268,0.0365,151.011,0.204
Throbbing Gristle,0.31697179999999997,0.5054000000000001,0.2408,0.7778,0.0928,-24.242799999999995,0.10952,102.1316,0.4553000000000001
Throttle,0.117,0.762,0.797,0.0,0.202,-2.71,0.135,122.066,0.525
Throwing Muses,0.00404,0.448,0.915,0.848,0.17,-12.464,0.0367,154.149,0.906
Thug Life,0.11737692307692307,0.7723076923076924,0.7283846153846155,0.0042769230769230775,0.2945384615384615,-7.67776923076923,0.2306923076923077,93.16953846153848,0.537
Thunder,0.11026500000000004,0.451,0.888,9.0805e-05,0.15250000000000002,-9.9015,0.0428,137.469,0.5295000000000001
Thunder Storm,0.2564666666666667,0.14,0.5676666666666667,0.7280000000000001,0.297,-18.508,0.0542,91.88533333333334,0.01886666666666667
Thunderbound Productions,0.954,0.0,0.999,0.526,0.97,-17.47,0.0,0.0,0.0
Thundercat,0.2850035384615385,0.639923076923077,0.6,0.12841017999999998,0.1500153846153846,-8.104846153846154,0.1752615384615385,115.0058461538462,0.4625384615384615
Thunderclap Newman,0.307,0.506,0.402,1.25e-05,0.0814,-11.743,0.0256,94.221,0.54
Thunderstorm,0.05898825,0.08,0.64775,0.7060226500000001,0.39375,-21.06725,0.066725,102.41025,0.014580000000000001
Thunderstorm Sleep,0.23148,0.084,0.34061711999999994,0.8364,0.4654,-18.578,0.03252,55.1312,0.01132
Thunderstorm Sound Bank,0.0013853333333333333,0.158,0.3993333333333333,0.8373333333333334,0.446,-24.320666666666664,0.06496666666666667,97.088,0.031133333333333336
Thunderstorms,0.15395999999999999,0.14200000000000002,0.5506,0.6752,0.3214,-17.432000000000002,0.05284,92.9168,0.01968
Thurl Ravenscroft,0.7802222222222223,0.5638888888888889,0.4183333333333333,0.0008431111111111111,0.2889555555555556,-13.496555555555556,0.24455555555555555,109.89522222222223,0.6727777777777778
Thursday,0.011281285714285716,0.3409999999999999,0.8441428571428571,0.002799608571428571,0.20041428571428568,-4.478,0.0611857142857143,137.71985714285714,0.3045999999999999
Thurston Harris,0.499,0.7609999999999999,0.425,2.02e-06,0.0596,-12.941,0.211,88.275,0.879
Thutmose,0.08064,0.5948,0.631,0.0003928,0.1526,-7.9659999999999975,0.09672,126.945,0.3952
Thy Art Is Murder,0.00132,0.392,0.966,0.0473,0.239,-3.863,0.172,139.83,0.0764
Thérèse de Saint-Phalle,0.95,0.6409999999999999,0.173,4e-06,0.237,-20.331,0.595,133.14600000000002,0.642
Ti Yogan,0.991,0.506,0.303,0.289,0.502,-18.993,0.0969,111.847,0.7509999999999999
Tia,0.0232,0.4920000000000001,0.939,0.000196,0.304,-1.596,0.158,141.942,0.693
Tia Blake,0.9675,0.4920000000000001,0.09214999999999998,0.038735000000000006,0.1795,-22.1305,0.0346,98.7885,0.5475
Tia Carrere,0.0122,0.6920000000000001,0.948,0.0393,0.0653,-6.9670000000000005,0.0454,108.232,0.8079999999999999
Tiagz,0.1575,0.919,0.495,0.2165,0.0934,-9.431000000000001,0.3396,111.0115,0.319
Tiana Lemnitz,0.9875,0.2935,0.19575,0.013319999999999999,0.16399999999999998,-14.157,0.0451,132.31350000000003,0.10895
Tiara Thomas,0.015,0.867,0.638,0.0,0.157,-6.657,0.0643,113.969,0.28
Tiberio Y Sus Gatos Negros,0.0786,0.892,0.6509999999999999,1.49e-06,0.127,-7.4860000000000015,0.0504,123.524,0.974
Tichina Arnold,0.5672999999999999,0.5318999999999999,0.4519,0.00041046,0.16984000000000002,-15.8322,0.10495000000000004,130.4227,0.5612999999999999
Tico-Alegre All Stars,0.696,0.5670000000000001,0.8590000000000001,0.000607,0.941,-3.88,0.0727,98.419,0.8440000000000001
Tides Of Man,0.00114,0.448,0.935,0.0,0.298,-4.7,0.068,159.999,0.226
Tierra Cali,0.3688545454545455,0.7199090909090912,0.6890000000000002,0.005520736363636364,0.11949090909090908,-5.616090909090909,0.06577272727272726,126.64945454545452,0.7803636363636364
Tierra Whack,0.44791428571428576,0.8074285714285715,0.4985714285714286,0.0021268000000000003,0.1854571428571429,-7.044428571428571,0.12268571428571427,131.34928571428568,0.79
Tiffany,0.2966211692307692,0.5931538461538461,0.5636153846153845,0.0016281676923076925,0.14695384615384618,-10.683538461538463,0.03546153846153847,133.80807692307692,0.5262307692307691
Tiffany Evans,0.0391,0.754,0.809,8.04e-06,0.0558,-6.809,0.292,127.982,0.722
Tift Merritt,0.85,0.509,0.31,0.000268,0.102,-11.033,0.0404,80.529,0.227
Tiger Army,0.054765,0.5865,0.9045,8.9505e-05,0.171,-5.7395000000000005,0.03715,114.9455,0.8305000000000001
Tigers Jaw,0.12127356666666672,0.5271666666666669,0.7223333333333333,0.00141035,0.16720000000000002,-5.4381666666666675,0.03438333333333333,119.94199999999996,0.4656666666666667
Tigger,0.579,0.7170000000000001,0.7190000000000001,1.31e-05,0.217,-11.371,0.226,81.305,0.975
Tight Fit,0.0153,0.637,0.706,1.99e-06,0.16699999999999998,-9.445,0.0349,121.105,0.858
Tijuana No!,0.0263,0.35950000000000004,0.8365,7.305000000000001e-05,0.0814,-7.593,0.22,187.413,0.3535
Tijuana Panthers,0.0571,0.398,0.7759999999999999,0.0172,0.303,-7.388,0.0374,110.815,0.6859999999999999
Tikkle Me,0.0867,0.55,0.884,1.55e-05,0.68,-5.507999999999999,0.0363,145.029,0.5489999999999999
Tiko,0.6509999999999999,0.908,0.342,0.0,0.195,-7.651,0.196,99.959,0.505
Till Hagen,0.3919921875,0.6812812499999997,0.33346093749999994,1.2765234375e-05,0.27131562499999995,-15.542999999999996,0.9462187499999992,106.45647656249996,0.5232140625000001
Tilla Briem,0.959,0.19845,0.33399999999999996,0.7050000000000001,0.09805,-13.90725,0.045225,104.13125,0.15639999999999998
Tim Armstrong,0.6659999999999999,0.594,0.7390000000000001,0.0321,0.129,-5.704,0.16699999999999998,202.879,0.921
Tim Berg,0.0896,0.49,0.8109999999999999,0.0,0.0898,-2.524,0.044000000000000004,125.965,0.547
Tim Blake Nelson,0.8640000000000001,0.5539999999999999,0.3,5.01e-05,0.131,-12.691,0.0413,142.566,0.8029999999999999
Tim Bowman,0.34700000000000003,0.63,0.601,0.701,0.0578,-7.72,0.0413,170.023,0.807
Tim Buckley,0.5673744999999999,0.4198,0.3665149999999999,0.044255324499999985,0.15784000000000006,-14.403149999999995,0.037235,111.58775,0.41189
Tim Cappello,0.0598,0.635,0.682,0.0008039999999999999,0.111,-12.807,0.0429,107.642,0.448
Tim Curry,0.3844,0.5322000000000001,0.4018000000000001,6.744400000000001e-05,0.12574000000000002,-12.5154,0.16956,120.50500000000002,0.522
Tim Dog,0.00248,0.7659999999999999,0.596,5.5e-05,0.184,-12.973,0.297,104.576,0.458
Tim Friese-Greene,0.0229,0.732,0.665,0.693,0.183,-8.516,0.0366,126.291,0.962
Tim Hardin,0.8194285714285715,0.5945714285714285,0.16917142857142858,0.006889999999999999,0.13342857142857145,-17.095428571428574,0.03842857142857144,102.693,0.5182857142857143
Tim Hecker,0.528,0.196,0.0236,0.0845,0.289,-25.493,0.0429,134.596,0.0894
Tim Hudson,0.889,0.508,0.161,0.0,0.0982,-15.741,0.086,127.804,0.447
Tim Hugh,0.92,0.0959,0.007140000000000001,0.0281,0.106,-36.544,0.0427,70.47399999999998,0.0532
Tim Hughes,0.0035,0.38,0.7829999999999999,3.87e-06,0.056,-6.067,0.0462,150.02700000000004,0.238
Tim Legend,0.195,0.8220000000000001,0.604,0.0,0.0833,-6.231,0.339,142.971,0.29100000000000004
Tim Maia,0.16246428571428576,0.5625000000000001,0.602,0.0007507235714285711,0.19628571428571434,-9.310785714285718,0.052921428571428564,114.21471428571422,0.6654999999999998
Tim McGraw,0.2257217142857144,0.5330428571428573,0.6746357142857144,9.602000000000002e-06,0.17594357142857134,-6.916178571428571,0.032600714285714295,127.36688571428571,0.524821428571429
Tim O'Brien,0.568,0.4866666666666666,0.6486666666666666,1.4933333333333332e-05,0.3486666666666667,-8.915333333333336,0.2101333333333333,173.253,0.794
Tim Reynolds,0.7016666666666667,0.4387777777777778,0.5298333333333334,0.0064145555555555536,0.7214444444444443,-11.33488888888889,0.03791111111111112,113.01638888888893,0.4526666666666666
Tim Weisberg,0.524275,0.3615,0.4247500000000001,0.22398575,0.1275,-13.357,0.032325,122.53075,0.50375
Tim Wheater,0.6595,0.1039,0.1715,0.84,0.2535,-17.4315,0.04045,108.66400000000002,0.06365000000000001
Tim Wilson,0.532,0.809,0.638,0.00294,0.0688,-6.282,0.0505,116.477,0.851
Timan Family Choir,0.324,0.52,0.778,0.0,0.8959999999999999,-4.1610000000000005,0.26,164.67700000000005,0.388
Timbaland,0.09580774999999997,0.7803749999999999,0.772525,0.0394004,0.16405,-5.829924999999999,0.11371999999999995,115.688825,0.7114825
Timber Timbre,0.959,0.64,0.126,0.000786,0.106,-17.093,0.0369,75.663,0.273
Timbiriche,0.22031,0.7152857142857144,0.7365714285714285,3.5571428571428565e-06,0.1843,-9.066714285714287,0.0566,126.12985714285715,0.7401428571428571
Timbuk 3,0.0489,0.648,0.688,0.0362,0.478,-13.139,0.0431,157.954,0.963
Timeflies,0.008756,0.8181999999999998,0.6886,0.0,0.26687999999999995,-4.811,0.11004,108.8596,0.5368
Timi Yuro,0.5957142857142858,0.4578571428571428,0.4332857142857143,9.273285714285712e-05,0.17671428571428568,-9.286,0.047342857142857145,126.51971428571429,0.5141428571428571
Timmies,0.7060000000000002,0.8207142857142855,0.2395714285714285,0.03768322,0.2364571428571429,-13.630428571428569,0.1363,113.134,0.4774285714285714
Timmy,0.046533333333333336,0.838,0.4543333333333333,0.0,0.0583,-13.732333333333335,0.04806666666666667,102.00266666666668,0.9266666666666666
Timmy Regisford,0.022990000000000003,0.8015000000000001,0.7675000000000001,0.12202,0.0505,-8.891,0.05885,111.2525,0.7885
Timmy T,0.1151,0.6479999999999999,0.63,0.0002575,0.2085,-8.405000000000001,0.09025,139.114,0.4615
Timmy Thomas,0.575,0.87,0.455,0.648,0.051,-15.31,0.0342,105.658,0.961
Timmy Trumpet,0.00944,0.7609999999999999,0.9525,0.194242,0.28150000000000003,-1.8969999999999998,0.10475,128.062,0.501
Timmy and The Lords Of The Underworld,0.00607,0.489,0.7929999999999999,0.0,0.0585,-2.774,0.182,146.935,0.508
Timothy B. Schmit,0.4045,0.5495,0.316,0.00114,0.1741,-14.505,0.02955,125.90299999999999,0.5075000000000001
Timothy Hutchins,0.964,0.102,0.0259,0.8640000000000001,0.0972,-30.196,0.0444,90.128,0.0319
Timothy Scott,0.8158,0.5466,0.3872,5.8851999999999985e-05,0.1698,-9.809,0.07036,115.3402,0.3656
Timothy Shew,0.7959999999999999,0.7909999999999999,0.248,0.0,0.0713,-17.93,0.133,81.727,0.8640000000000001
Timothy T. Mitchum,0.94,0.405,0.235,0.0,0.0848,-7.877000000000002,0.0416,136.63,0.414
Tin Machine,0.0049,0.568,0.718,0.00101,0.17800000000000002,-9.929,0.036000000000000004,122.722,0.353
Tin Tin Out,0.336,0.631,0.516,0.0,0.0974,-7.5139999999999985,0.035,78.0,0.688
Tina Arena,0.62,0.452,0.304,4.31e-06,0.138,-12.974,0.0307,107.931,0.0979
Tina Brooks,0.7474444444444442,0.5387777777777778,0.5329999999999999,0.4633828544444446,0.12560000000000004,-7.554777777777778,0.041722222222222216,120.29555555555555,0.6711111111111112
Tina Charles,0.14300000000000002,0.677,0.703,6.96e-05,0.514,-9.344,0.0344,99.419,0.962
Tina Kaapana,0.8540000000000001,0.5710000000000001,0.25,1.5399999999999998e-05,0.114,-8.638,0.0249,85.432,0.481
Tina Marie DeLeone,0.775,0.52,0.29,0.0586,0.324,-15.124,0.156,160.028,0.708
Tina Turner,0.1872881578947368,0.6778421052631578,0.6801842105263161,0.0066596326315789475,0.1328052631578947,-8.403921052631574,0.050065789473684216,115.5492631578948,0.6847631578947369
Tinariwen,0.561,0.535,0.364,0.0284,0.122,-14.112,0.0352,93.217,0.47
Tinashe,0.16339571428571426,0.7955,0.5778571428571428,0.005227734285714286,0.17092857142857146,-5.581214285714286,0.07107142857142858,113.7,0.3473571428571428
Tinboat,0.0732,0.899,0.498,0.204,0.0941,-15.371,0.096,129.963,0.109
Tindersticks,0.0342,0.249,0.241,0.365,0.184,-16.632,0.0328,152.815,0.104
Tine Thing Helseth,0.98,0.496,0.249,0.934,0.12,-18.131,0.0411,144.239,0.7190000000000001
Tinie Tempah,0.033255000000000014,0.681375,0.916,1.8375e-05,0.196875,-4.153875,0.1289125,112.74412500000004,0.5385
Tink,0.395325,0.5822499999999999,0.5085,0.000366735,0.1269,-8.081,0.101475,111.202,0.406
Tinlicker,0.691,0.789,0.435,0.0418,0.107,-9.506,0.149,122.995,0.166
Tino Rossi,0.978,0.4021000000000001,0.09797,0.36868321,0.1739,-18.341400000000004,0.051140000000000005,95.0971,0.4362000000000001
Tiny Little Adiantum,0.267,0.7390000000000001,0.6409999999999999,0.8029999999999999,0.103,-12.376,0.0538,93.007,0.713
Tiny Meat Gang,0.149,0.8753333333333334,0.6479999999999999,0.00035533333333333337,0.12866666666666668,-5.419999999999999,0.12286666666666665,122.337,0.5920000000000001
Tiny Morrie,0.5655,0.578,0.488,5.9e-07,0.2335,-8.2805,0.02915,151.66299999999995,0.8739999999999999
Tiny Moving Parts,0.004079999999999999,0.404,0.7659999999999999,0.00101,0.109,-7.31,0.0325,142.846,0.528
Tiny Tim,0.903,0.5139999999999999,0.256,0.04371616666666667,0.21653333333333333,-19.589166666666667,0.05011666666666667,113.38833333333332,0.6221666666666668
Tion Wayne,0.00041500000000000017,0.5720000000000001,0.519,2.34e-05,0.129,-8.054,0.243,100.453,0.7040000000000001
Tipica 73,0.7849999999999999,0.604,0.75,0.0776115,0.259,-4.6255000000000015,0.128,116.1255,0.904
Tippa Irie,0.0409,0.5920000000000001,0.767,0.0,0.0891,-5.924,0.298,174.206,0.611
Tipper,0.0369,0.395,0.847,0.637,0.624,-6.62,0.042,138.042,0.208
Tippu,0.18176,0.8364,0.4306,0.012760583999999998,0.16301999999999994,-14.932999999999998,0.07437999999999999,113.373,0.5040000000000001
Tiroro,0.653,0.424,0.48100000000000004,0.2275,0.1903,-18.1835,0.0658,97.417,0.2735
TisaKorean,0.03425,0.8759999999999999,0.46,0.0,0.1028,-9.157,0.455,144.01299999999995,0.55
Tish Planes,0.0478,0.638,0.659,0.000195,0.459,-7.023,0.0277,107.991,0.665
Tisha Campbell,0.5218,0.5271000000000001,0.4739500000000002,0.000411144,0.16346999999999995,-15.367,0.098,128.5786,0.5709
Tita Merello,0.856,0.583,0.528,0.0,0.527,-9.067,0.268,92.766,0.446
Titi Botez,0.9885909090909092,0.5502727272727275,0.2639090909090909,0.08167644409090911,0.19424999999999992,-13.526272727272724,0.047745454545454535,111.04022727272728,0.4445454545454544
Title Fight,0.033952035,0.35200000000000004,0.7115,0.155255,0.16949999999999998,-6.711,0.0744,107.953,0.29415
"Tito ""El Bambino""",0.125475,0.79475,0.73875,4.576666666666667e-06,0.18701666666666664,-6.5133333333333345,0.06895,97.18516666666667,0.59125
Tito Gobbi,0.9732058823529414,0.372470588235294,0.21107352941176472,0.17189056147058826,0.30731176470588234,-14.892647058823528,0.05171764705882353,106.64114705882356,0.2538235294117647
Tito Gomez,0.512,0.723,0.713,0.000271,0.264,-7.3439999999999985,0.0375,173.05599999999995,0.836
Tito Guízar,0.904,0.344,0.496,0.00426,0.349,-19.257,0.805,133.60399999999998,0.6679999999999999
Tito Gómez,0.5097142857142857,0.6461428571428572,0.5981428571428571,0.016244857142857144,0.3487142857142857,-7.483142857142856,0.05047142857142856,93.87871428571428,0.8104285714285713
Tito Nieves,0.51120062,0.5834800000000001,0.7907999999999998,0.01681312,0.099192,-6.631879999999999,0.050827999999999984,121.69223999999998,0.79576
Tito Puente,0.6764119166666663,0.6050784313725488,0.7450392156862742,0.27593557215686265,0.15227254901960788,-7.909990196078438,0.05317941176470591,113.66567647058832,0.8083823529411771
Tito Puente & His Orchestra,0.7325882352941179,0.6436470588235295,0.6711764705882349,0.12736894117647055,0.09725294117647056,-8.145294117647056,0.05568235294117648,116.56570588235294,0.8523529411764708
Tito Rodriguez,0.7232786885245903,0.5513114754098359,0.5170655737704919,0.12042892098360658,0.19653770491803266,-8.842409836065574,0.05827377049180329,106.37919672131143,0.708704918032787
Tito Rodriguez & His Orchestra,0.7469999999999999,0.5980000000000001,0.6497499999999999,0.411675,0.0953,-8.35425,0.043525,115.3175,0.807
Tito Rojas,0.4536666666666666,0.6829333333333333,0.6386,0.0004006053333333333,0.13294666666666669,-8.892999999999997,0.039039999999999984,119.72346666666672,0.8557333333333333
Tito Rojas Y Su Orquesta,0.2193333333333333,0.6575000000000001,0.5411666666666666,0.00015851666666666668,0.1599,-11.952166666666665,0.0351,117.48266666666667,0.9305
Tito Schipa,0.9849444444444444,0.38133333333333336,0.15283888888888886,0.03121990777777778,0.1439777777777778,-15.813222222222214,0.060233333333333326,107.47288888888886,0.3697222222222223
Tito Torbellino,0.6525000000000001,0.7454999999999999,0.7395,0.0,0.21100000000000002,-5.670499999999999,0.0862,107.126,0.9449999999999998
Tito Torbellino Jr,0.512,0.7859999999999999,0.667,0.0,0.197,-7.733,0.0308,107.458,0.893
Tito Y Su Torbellino,0.55,0.6663333333333333,0.7993333333333333,0.0,0.10259999999999997,-5.065999999999999,0.06673333333333333,119.99166666666667,0.915
Titus Turner,0.809,0.583,0.7,0.0,0.162,-11.43,0.0626,148.871,0.929
Titãs,0.198,0.621,0.8190000000000001,0.000112,0.0396,-8.63,0.0294,146.66299999999995,0.96
Tião Carreiro & Pardinho,0.8270000000000001,0.7239999999999999,0.35533333333333345,8.566666666666667e-05,0.1066,-6.824333333333333,0.11146666666666666,107.46333333333332,0.525
Tiësto,0.0468405,0.6629999999999999,0.8122222222222221,0.17141181500000002,0.1263722222222222,-5.249999999999999,0.06961111111111111,126.19694444444448,0.3490333333333333
Tjr,0.0073,0.7140000000000001,0.952,0.0,0.387,-3.622,0.0894,127.008,0.959
Tm88,0.162,0.7090000000000001,0.6759999999999999,0.0,0.349,-7.369,0.329,144.067,0.68
Tmsoft’s White Noise Sleep Sounds,0.10723475,0.033,0.113510125,0.4842500000000001,0.126,-21.487250000000003,0.0244,20.313499999999994,0.00395
Toad The Wet Sprocket,0.2389796250000001,0.4874375000000001,0.6659375,0.026297098125,0.16568124999999995,-8.312500000000004,0.03769375,135.79250000000002,0.4818125000000001
Toadies,0.006700237777777778,0.5237777777777778,0.8017777777777777,0.15946788888888888,0.17246666666666666,-9.787777777777778,0.03503333333333334,124.06788888888887,0.6298888888888887
Toby Fox,0.24837025,0.61275,0.654,0.81975,0.091225,-10.333749999999998,0.048875,148.40325,0.7887500000000001
Toby Keith,0.2634322033898304,0.6226525423728814,0.7641355932203391,0.0012943626271186446,0.2121822033898305,-5.476915254237291,0.04291525423728816,124.98994915254242,0.6275423728813561
Toby Love,0.508,0.785,0.6281538461538461,2.4153846153846148e-06,0.20107692307692304,-6.042461538461537,0.06246923076923076,125.37500000000004,0.8356923076923075
Toby Turner & Tobuscus,0.0829,0.935,0.623,0.0,0.104,-6.5870000000000015,0.208,109.934,0.325
TobyMac,0.08102377777777778,0.6722444444444445,0.8307333333333334,0.0009320433333333332,0.2080955555555556,-4.3888000000000025,0.07133999999999999,119.38973333333334,0.6543111111111112
Tochi Raina,0.481,0.59,0.555,0.0,0.192,-6.852,0.0271,84.03200000000002,0.191
Today,0.030693333333333333,0.7513333333333333,0.6466666666666666,0.0014333333333333331,0.0432,-10.214999999999998,0.06606666666666666,108.49366666666668,0.711
Todd Edwards,0.041,0.807,0.51,0.115,0.104,-9.729,0.0433,130.118,0.961
Todd Phillips,0.43933333333333335,0.5419999999999999,0.4536666666666666,0.04497,0.2475,-16.429000000000002,0.032,131.735,0.907
Todd Rhodes,0.345,0.6890000000000001,0.57,0.0,0.122,-7.992000000000001,0.0914,136.988,0.753
Todd Rundgren,0.3114172100840336,0.4787563025210084,0.5667563025210083,0.06557305831932778,0.24540336134453786,-10.600285714285716,0.05390672268907562,121.10088235294116,0.590504201680672
Todd Snider,0.3883200000000001,0.5702,0.6692,1.3e-05,0.5589999999999999,-8.405999999999999,0.041259999999999984,100.79,0.6925999999999999
Todd Terje,0.197,0.8055000000000001,0.7829999999999999,0.8049999999999999,0.469,-10.0685,0.0426,122.9925,0.9125
Todd Terry,0.017175,0.72,0.7390000000000001,0.056854999999999996,0.0698,-10.629000000000001,0.0314,123.4805,0.6455
Todos Tus Muertos,0.01081,0.69,0.6535,0.01150665,0.3725999999999999,-9.742,0.05555,109.5345,0.655
Todrick Hall,0.334,0.934,0.614,7.699999999999999e-06,0.0854,-8.687000000000001,0.13,126.017,0.7759999999999999
Token,0.326,0.8009999999999999,0.7809999999999999,0.0,0.191,-6.175,0.34600000000000003,113.775,0.667
Tokyo Blade,0.000161,0.189,0.92,0.0143,0.353,-6.644,0.108,122.328,0.161
Tokyo Metropolitan Symphony Orchestra,0.737,0.175,0.141,0.406,0.138,-21.088,0.0427,97.926,0.0386
Tokyo Police Club,0.0017040000000000002,0.6084999999999999,0.8495,0.015874,0.1225,-5.592499999999999,0.04145,130.6075,0.733
Tokyo String Quartet,0.9129999999999999,0.19533333333333336,0.08316666666666668,0.87,0.25556666666666666,-20.439666666666668,0.04603333333333332,85.74766666666669,0.037066666666666664
Tolis Voskopoulos,0.748,0.513,0.436,0.0,0.125,-13.776,0.0563,126.146,0.54
Tolis Xarmantas,0.985,0.772,0.444,0.0034200000000000003,0.0967,-10.593,0.0455,74.328,0.8759999999999999
"Tom ""Buttnaked"" Dawg",0.218,0.542,0.645,0.0,0.134,-8.206,0.133,174.415,0.594
Tom Alan Robbins,0.718,0.388,0.299,0.000247795,0.10655,-11.8905,0.10955,73.32450000000001,0.3848
Tom Aldredge,0.9420000000000001,0.50775,0.2247,1.4800000000000002e-05,0.20175,-14.2315,0.079625,122.9665,0.49575
Tom Brown,0.4623999999999999,0.5062,0.451,1.238e-06,0.19342000000000004,-8.338000000000003,0.03491999999999998,124.9996,0.5111999999999999
Tom Browne,0.2017,0.7512000000000001,0.7090000000000001,0.42634799999999995,0.10628,-8.5402,0.14357999999999999,106.094,0.7195999999999999
Tom Cochrane,0.056899999999999985,0.6829999999999999,0.8240000000000001,6.77e-06,0.267,-6.8195,0.04055,103.0435,0.7965
Tom Cochrane & Red Rider,0.1142,0.5469999999999999,0.8165,0.01781,0.2065,-11.393,0.03615,113.554,0.7205000000000001
Tom Constanten,0.7113333333333335,0.4633333333333334,0.5083333333333333,0.03676000000000002,0.25899999999999995,-10.963333333333333,0.036000000000000004,92.42433333333334,0.564
Tom Dorsey,0.84,0.7240000000000001,0.324,0.872,0.0991,-9.842,0.0631,94.042,0.674
Tom Drake,0.981,0.353,0.0288,6.15e-05,0.116,-23.687,0.044,83.15899999999998,0.27
